"FALSE" "TRUE" "MeanDecreaseAccuracy" "MeanDecreaseGini"
"Gene1036" 1.00503781525921 -0.884950772403797 -0.656561860456623 0.409669875837515
"Gene1613" 0.160619472943319 -2.29397378864955 -0.677403913849548 0.370115007967062
"Gene2099" 0.797797112801369 -1.68415300657051 -0.682436202281994 1.15116586811385
"Gene757" 0.827795826245169 -0.950235246592713 -0.697704119494445 0.22668990375645
"Gene1213" 0.424605476591102 -1.06355333067673 -0.700689871691227 0.594394674413735
"Gene2297" -0.00120589474186715 -0.994931524442711 -0.702608627544913 0.21754697377298
"Gene2243" 1.75851638748313 -1.52744420011287 -0.709145583391145 0.220752376503215
"Gene1120" -1.65155637424811 1.42854854810866 -0.715599165597226 0.411575692896993
"Gene234" 1.42856298547982 -1.21641599630368 -0.730222016561396 0.158096342477885
"Gene401" 1.15879406693659 -1.21926503397225 -0.731636076548209 0.465801424479429
"Gene769" 0.175667356417344 -1.58818437555571 -0.763165628072608 0.899852272822917
"Gene667" -0.0151438648430933 -0.956048779279545 -0.76414363094106 0.211960540511913
"Gene87" 1.45366601979672 -1.43026530988314 -0.769496842643407 0.72368093545717
"Gene192" 0.0112066221274059 -1.74145745985484 -0.771382424654758 0.730183613690513
"Gene1034" 1.00503781525921 -0.941983596479074 -0.775326702104124 0.470995100469122
"Gene236" -1.34990462399832 -0.342076344428751 -0.778414783761526 0.67987085394633
"Gene1682" -1.35439054719725 1.00503781525921 -0.817423062411021 0.128286775268197
"Gene2146" 1.00503781525921 -1.3532510229145 -0.81853589462999 0.104662160557933
"Gene1266" 1.00503781525921 -1.35849663198418 -0.819804458299757 0.111765324626254
"Gene439" -0.443891827418929 -0.560583350008068 -0.821500030504628 0.276651946809345
"Gene869" -0.454486339243747 -0.404172317310906 -0.829413109068666 0.258589553167139
"Gene816" 0.569214163754425 -0.943704196863253 -0.832007823697818 0.578762122001567
"Gene1766" -1.00218098123818 -0.62579936481448 -0.851946626916 0.127229758612551
"Gene585" -1.01312780514609 -0.583869356812573 -0.864936513199914 0.427818416469894
"Gene930" -0.68981007109245 -0.443438618220674 -0.871991766715805 0.37943925657928
"Gene1828" 0.585920029699856 -1.15978574376416 -0.89733504733514 0.425805406170316
"Gene126" 0.633888098714014 -1.35979331975588 -0.897692551103967 0.284072057160154
"Gene159" 0.45908567638112 -1.30006630076237 -0.898112610017626 0.416391639015234
"Gene233" -0.370936484335775 -1.42856866171445 -0.900524300007991 0.41305768070763
"Gene2166" 0 -0.906531447668058 -0.90163471023172 0.268186070954832
"Gene1002" 0.446735642926686 -1.64481120207272 -0.906876148918965 0.355406952059121
"Gene1116" 1.00503781525921 -1.26794195524281 -0.909877153051203 0.282033051166337
"Gene1161" -1.27802087185013 1.00503781525921 -0.91277547008533 0.0602258213161536
"Gene1079" -1.07544397263642 0.0315270989885566 -0.929981770506022 0.33936540131083
"Gene1545" 1.27891235095262 -2.11433375400836 -0.935369485024618 0.392622651460297
"Gene1351" 0 -0.940974915619249 -0.945683836256652 0.150109683802991
"Gene598" 1.00503781525921 -1.2204030353902 -0.94731171937523 0.148681639031753
"Gene1939" -1.00503781525921 -0.582259983235533 -0.947838503412091 0.163948390399316
"Gene2318" 0.0191725148651787 -1.42856403258627 -0.995269259030712 0.226224937291054
"Gene936" 0.0148478739172609 -1.05618682427516 -0.999839242988591 0.790571036502964
"Gene1977" 1.00503781525921 -1.75812975110511 -1.00352772602322 0.153181138955927
"Gene1906" -1.65790296961547 0.0038787818541799 -1.00484840655214 0.737069617300498
"Gene5" 0 -1.00503781525921 -1.00503781525921 0.0988765062576413
"Gene817" 0 -1.00503781525921 -1.00503781525921 0.0785205762536992
"Gene1492" 0 -1.00503781525921 -1.00503781525921 0.196390009072354
"Gene1524" -1.00503781525921 0 -1.00503781525921 0.0618095448444842
"Gene15" 0 -1.00503781525921 -1.00503781525921 0.0170158465387823
"Gene67" 0 -1.00503781525921 -1.00503781525921 0.0552756721909372
"Gene78" -1.00503781525921 0 -1.00503781525921 0.0568402322364469
"Gene115" -1.00503781525921 0 -1.00503781525921 0.176221492487095
"Gene156" 0 -1.00503781525921 -1.00503781525921 0.0394962954899856
"Gene221" 0 -1.00503781525921 -1.00503781525921 0.109744811975296
"Gene235" 0.00762650564537265 -1.00503781525921 -1.00503781525921 0.115844117647059
"Gene244" 0 -1.00503781525921 -1.00503781525921 0.123132116642634
"Gene381" -1.00503781525921 0 -1.00503781525921 0.051714788672361
"Gene417" 0 -1.00503781525921 -1.00503781525921 0.0197646491604155
"Gene435" -1.00503781525921 0 -1.00503781525921 0.026595356514535
"Gene440" 0 -1.00503781525921 -1.00503781525921 0.117520818136069
"Gene446" 0 -1.00503781525921 -1.00503781525921 0.116110602031457
"Gene452" 0 -1.00503781525921 -1.00503781525921 0.0801242870346988
"Gene509" 0 -1.00503781525921 -1.00503781525921 0.0870395413548902
"Gene522" 0 -1.00503781525921 -1.00503781525921 0.0699057973818092
"Gene530" 0 -1.00503781525921 -1.00503781525921 0.118719581411865
"Gene572" 0 -1.00503781525921 -1.00503781525921 0.183888369964468
"Gene611" 0 -1.00503781525921 -1.00503781525921 0.0866313323655286
"Gene650" 0 -1.00503781525921 -1.00503781525921 0.21614244082065
"Gene694" 0 -1.00503781525921 -1.00503781525921 0.110357655335416
"Gene695" 0 -1.00503781525921 -1.00503781525921 0.0756175807526716
"Gene723" 0 -1.00503781525921 -1.00503781525921 0.0584171986311219
"Gene736" 0 -1.00503781525921 -1.00503781525921 0.0752415327291486
"Gene849" 0 -1.00503781525921 -1.00503781525921 0.0186296509547003
"Gene1148" 0 -1.00503781525921 -1.00503781525921 0.0456163799691316
"Gene1154" 0 -1.00503781525921 -1.00503781525921 0.00471861297849045
"Gene1185" -1.00503781525921 0 -1.00503781525921 0.0774323535629992
"Gene1234" 0 -1.00503781525921 -1.00503781525921 0.0525201815728133
"Gene1242" 0 -1.00503781525921 -1.00503781525921 0.0780955822496406
"Gene1303" 1.35348918078574 -1.21971622623094 -1.00503781525921 0.191606146566999
"Gene1305" 0 -1.00503781525921 -1.00503781525921 0.00991150442477874
"Gene1316" -1.00503781525921 0 -1.00503781525921 0.190462084568212
"Gene1331" 0.0137499071077226 -1.00503781525921 -1.00503781525921 0.0953219076871115
"Gene1338" 0 -1.00503781525921 -1.00503781525921 0.140383887913513
"Gene1353" 0 -1.00503781525921 -1.00503781525921 0.0289404650397364
"Gene1396" 0 -1.00503781525921 -1.00503781525921 0.0856063881414548
"Gene1411" 0 -1.00503781525921 -1.00503781525921 0.121073752136256
"Gene1424" 0 -1.00503781525921 -1.00503781525921 0.0198046122558611
"Gene1458" 0 -1.00503781525921 -1.00503781525921 0.0856289869763958
"Gene1501" -1.00503781525921 0 -1.00503781525921 0.118892631803697
"Gene1521" 0 -1.00503781525921 -1.00503781525921 0.0780631224908359
"Gene1527" 0 -1.00503781525921 -1.00503781525921 0.019795918367347
"Gene1533" 0 -1.00503781525921 -1.00503781525921 0.256633422528239
"Gene1544" -1.00503781525921 0 -1.00503781525921 0.032044352044352
"Gene1604" 0 -1.00503781525921 -1.00503781525921 0.0998565455501306
"Gene1711" 0 -1.00503781525921 -1.00503781525921 0.0800159171404862
"Gene1728" -1.00503781525921 0 -1.00503781525921 0.178858937792908
"Gene1730" 0 -1.00503781525921 -1.00503781525921 0.0869100265100806
"Gene1839" -1.00503781525921 0 -1.00503781525921 0.0313097306090935
"Gene1937" 0 -1.00503781525921 -1.00503781525921 0.0747726288256108
"Gene1986" -1.00503781525921 0 -1.00503781525921 0.042616589206951
"Gene1992" 0 -1.00503781525921 -1.00503781525921 0.0690262283219272
"Gene2021" 0 -1.00503781525921 -1.00503781525921 0.138623471270287
"Gene2035" -1.00503781525921 0 -1.00503781525921 0.137743428173003
"Gene2088" -1.00503781525921 0 -1.00503781525921 0.0683337637638371
"Gene2095" 0 -1.00503781525921 -1.00503781525921 0.0656390439537663
"Gene2115" 0 -1.00503781525921 -1.00503781525921 0.0148665743672882
"Gene2224" -1.00503781525921 0 -1.00503781525921 0.122736471396442
"Gene2248" -1.00503781525921 0 -1.00503781525921 0.038763888888889
"Gene2310" 0 -1.00503781525921 -1.00503781525921 0.0502565431186363
"Gene1004" -0.0076758203870197 -1.00503781525921 -1.00503781525921 0.126883013528171
"Gene1837" 0 -1.00503781525921 -1.00503781525921 0.0689891488009773
"Gene1870" -1.00503781525921 0 -1.00503781525921 0.0385504495504495
"Gene242" -0.448057822452764 -1.15391048539284 -1.05119388022532 0.236132483173553
"Gene684" 0.222149621355164 -1.32258361177078 -1.05224832312215 0.905544909264078
"Gene848" -1.3071437443306 -0.647269625937547 -1.07684825265547 0.449596981734629
"Gene1143" 0 -1.13562991778072 -1.13128401152831 0.145099437061158
"Gene1063" 0 -1.13241592855308 -1.13807493934942 0.366065959153104
"Gene48" 0.779976628531894 -2.02596871329809 -1.14122893016864 0.529539016806287
"Gene2110" -1.35681928372453 0.00619327313427337 -1.14427252700594 0.356319748417832
"Gene553" 1.42857139530788 -1.76021381167089 -1.15808286223822 0.458541910525989
"Gene361" -0.578991597644259 -1.34814226896036 -1.16022814278054 0.322549903906737
"Gene2150" -0.381840812501022 -1.03393297892677 -1.17652212504084 0.413660251155141
"Gene711" 1.00503781525921 -1.3613615218259 -1.27827000179182 0.25955593801886
"Gene31" -0.00104260055820838 -1.26402491171127 -1.28012255776293 0.226959737754057
"Gene2038" -1.00503781525921 -1.09569036388123 -1.28820320537792 0.344917671626687
"Gene1572" 0.0133668469992106 -1.75841495991953 -1.34650698058577 0.162491209949537
"Gene2167" -0.0119882967549929 -1.1558526012091 -1.34897953376118 0.248749564023715
"Gene827" -1.00503781525921 -1.00503781525921 -1.35254346031434 0.108227033310436
"Gene348" 0 -1.35316945317224 -1.35261792022549 0.119304260544411
"Gene1031" 0 -1.34906357488259 -1.35347188165867 0.0917064708002769
"Gene1877" -1.00503781525921 -1.00503781525921 -1.35360717182621 0.0728870839305622
"Gene2107" 0 -1.34936156295785 -1.35379908691698 0.136956742999544
"Gene359" 0 -1.35161519507167 -1.35456462497646 0.0483895360775171
"Gene1263" -1.00503781525921 -1.4284893451947 -1.3553793360449 0.0767391786742659
"Gene1111" -1.27696374853277 1.00503781525921 -1.35571891792667 0.133948602046572
"Gene175" -1.65323130222531 -0.528177200485365 -1.35584101645925 0.461191427028447
"Gene1636" -1.00503781525921 -1.00503781525921 -1.35585578928051 0.151153447873807
"Gene1900" -1.00503781525921 -1.4281687748157 -1.35699459630673 0.0758992491171787
"Gene1051" 1.00503781525921 -1.58654618873721 -1.35853708898752 0.161807853039629
"Gene2074" -0.649163554969361 -1.75824569719139 -1.35870216684151 0.705908351090123
"Gene1147" 0.435034329809107 -1.82486169002421 -1.39338374405229 0.241623277545962
"Gene2285" -1.00503781525921 -1.42819582509032 -1.40147831207267 0.0526423294219904
"Gene2263" 1.42854926605431 -1.93256053624752 -1.42289384260991 0.34737297459919
"Gene358" 0.00874817071762054 -1.29265261079034 -1.42681270107228 0.475841125526531
"Gene716" 0 -1.42847731816966 -1.42855058591013 0.202128055551984
"Gene1547" -1.00503781525921 -1.00503781525921 -1.42855148505233 0.15187836380218
"Gene758" 0 -1.42835700429894 -1.4285547280739 0.101968058813106
"Gene778" 0 -1.42856798903849 -1.42855559103359 0.248506090901775
"Gene1465" 0 -1.42851971359416 -1.42855835979309 0.0818419196119146
"Gene1530" 0 -1.42843361763505 -1.42856192668107 0.095987338731315
"Gene692" 0 -1.42832371823527 -1.42856530863761 0.142695516996134
"Gene557" -1.42852145595884 -0.000697687910072158 -1.42856574594067 0.367331961199077
"Gene2234" -1.00503781525921 -1.00503781525921 -1.42856827825412 0.0416666666666667
"Gene798" -1.00503781525921 -1.00503781525921 -1.42856980974566 0.127238883112312
"Gene644" 0 -1.42840779002009 -1.42857084544595 0.119310847352799
"Gene1862" -1.42856579021397 0 -1.42857085011197 0.0418507361902593
"Gene855" -1.00503781525921 -1.00503781525921 -1.42857117063639 0.0611606439799219
"Gene1178" -1.00503781525921 -1.00503781525921 -1.42857128369849 0.125237295060643
"Gene1211" -0.366193573845599 -1.4323564731613 -1.52708536067973 0.39251870488483
"Gene220" -1.00503781525921 -1.42834982019716 -1.52786619865356 0.238310544735787
"Gene1232" -1.42855188697753 -1.42850564479808 -1.65105348065875 0.298070095274678
"Gene1436" 0 -1.65695095778817 -1.65392160715238 0.18205866012544
"Gene944" -1.21616064163443 -1.29428190842486 -1.68716859918547 1.1767068848936
"Gene480" -1.14893899025374 -0.968987508399856 -1.71246854405995 0.576843957182255
"Gene1142" 0 -1.75846750008543 -1.75853513570852 0.128481275061619
"Gene172" 0 -1.75831331583038 -1.75857613806849 0.0827940404548178
"Gene1684" 0 -1.75827685062845 -1.7586093118822 0.401531894871975
"Gene1842" 1.3539228391406 -2.57207624493554 -1.76084769949172 0.677569751708001
"Gene2001" -1.52700341592558 -1.43201297431083 -1.91512129185986 0.391117362830267
"Gene1875" -1.65316859021103 -1.00503781525921 -1.92219317662824 0.280685105120161
"Gene1588" -0.580007430979835 -1.7584649074195 -2.04116545628347 0.268781727777505
"Gene456" 1.00503781525921 -1.93155782717449 -2.04122911802277 0.195536902421766
"Gene2098" -0.383758118459599 -1.85576242956585 -2.17402502166867 0.397624857749443
"Gene1642" -1.34111986186991 -2.04089415530265 -2.74347329022746 0.437065366497142
